422	version_status	Состояние
423	vs_started	Начато
424	vs_upgraded	Модернизированный
425	vs_failed	Неуспешный
428	version	Версия
429	vid	ID версии
430	note	Примечание
431	props	Характеристики
434	version_upgrade_log	История обновлений
435	vid	ID версии
436	ver_note	Примечание
437	prev_vid	ID предыдущей версии
438	prev_ver_note	Примечание к предыдущей версии
439	prev_props	Предыдущие свойства
440	upgrade_note	Примечание об обновлении
441	upgrade_log	Журналы
447	tab_asset_main	Основной
448	tab_asset_downtime	Время простоя
449	tab_asset_meter	Метр
450	tab_asset_part	Часть
451	tab_asset_depreciation	Амортизация
452	tab_asset_comment	Комментарий
453	tab_asset_contract	Договор
454	tab_asset_misc	Разное
456	sec_asset_warranty	Гарантия
457	sec_asset_depreciation	Амортизация
458	sec_asset_codes	Коды
459	sec_asset_cost	Расходы
461	view_meter_reading_history	Чтение истории
462	add_meter_reading	Добавить чтение
463	asset_view_service_log	Журнал сообщений
464	asset_view_activity_log	Журнал активности
465	asset_view_asset_child	Дочерний актив
466	asset_view_asset_location_child	Актив на месте
468	asset_list	Список активов
469	asset_codes	Коды
470	asset_report_list	Отчет о списке активов
472	asset_meter_select	Выберите счетчик
474	asset_child	Дочерний актив
475	asset_loc_child	Актив на месте
478	asset	Актив
479	asset_no	Актив №
480	weight	Масса
481	weight_uom_id	Весовая единица
482	serial_no	Серийный №
483	purchase_date	Дата покупки
484	original_cost	Первоначальная стоимость
485	warranty_start_date	Начало гарантии
486	warranty_end_date	Окончание гарантии
487	maint_labor_hours	Рабочие часы по техническому обслуживанию
488	maint_labor_cost	Стоимость работ по техническому обслуживанию
489	maint_material_cost	Стоимость материалов для обслуживания
490	maint_cost	Стоимость технического обслуживания
491	rollup_cost	Стоимость объединения
492	depreciation_start	Начало амортизации
493	depreciation_rate	Норма амортизации
494	depreciation_time_id	Интервал амортизации
495	parent_asset	Родительский актив
496	location_asset	Объект местоположения
497	owner_user_id	Пользователь-владелец
498	asset_photo	Фотография объекта
499	asset_description	Описание
502	asset_downtime	Время простоя активов
503	start_time	Время начала
504	end_time	Время окончания
505	hours	Часы
506	reported_by_id	Сообщено
507	reported_time	Сообщается на
510	asset_meter	Счетчик активов
511	meter_no	Счетчик №.
512	reading_uom_id	Блок чтения
513	reading	Чтение
514	time_taken	Затраченное время
515	rollover_type_id	Тип ролловера
516	rollover_count	Количество ролловеров
519	asset_part	Часть актива
520	asset_part_qty	Кол-во
523	asset_depreciation	Амортизация активов
524	start_value	Начальное значение
525	depreciation	Амортизация
526	end_value	Конечная стоимость
529	asset_comment	Комментарий к активу
532	meter_transaction	Показания счетчика
533	read_by_id	Читать
534	is_rollover	Ролловер
535	tran_voided	Транзакция отменена
536	new_tran_id	Новая транзакция
537	void_time	Пустое время
538	void_by_id	Аннулировать
541	manufacturer	Производитель
542	manufacturer_list	Производитель
543	contact_name	Контактное лицо
546	Downtime_unit_cost	Стоимость единицы простоя
547	hourly_rate	Почасовая ставка
550	meter_type	Тип счетчика
551	type_meter	Тип
552	meter_type_list	Тип счетчика
553	rollover_reading	Ролловер чтение
556	asset_type	Тип актива
557	type_asset	Тип
558	asset_type_list	Тип актива
561	asset_service_log	Журнал обслуживания
562	to_location_id	Новое место
563	from_location_id	Пред. расположение
564	to_parent_id	Новый Родитель
565	from_parent_id	Пред. Родитель
566	to_owner_id	Новый владелец
567	from_owner_id	Пред. владелец
570	asset_contract	Договор
574	asset_category	Категория активов
575	as_cat_equipment	Оборудование
576	as_cat_building	Здание
577	as_cat_system	Система
578	as_cat_location	Расположение
581	asset_part_type	Тип части актива
582	as_part_major	Главный
583	as_part_routine	Рутина
586	asset_priority	Приоритет актива
587	as_pri_critical	Критический
588	as_pri_production	Производство
589	as_pri_nonproduction	Непроизводственное
592	asset_status	Состояние актива
593	as_status_inservice	В сервисе
594	as_status_inrepair	В ремонте
595	as_status_scrapped	Списано
598	depreciation_type	Тип амортизации
599	as_dep_straightline	Прямая линия
600	as_dep_other	Другой
603	depreciation_time	Время амортизации
604	as_dep_annual	Ежегодно
605	as_dep_quarter	Ежеквартальный
607	duration_days	Дни
610	downtime_type	Тип простоя
611	as_dt_emergency	Чрезвычайная ситуация
612	as_dt_pm	Плановое обслуживание
613	as_dt_project	Проект
614	as_dt_other	Другой
617	downtime_cause	Причина простоя
618	as_dc_operationerr	Операция
619	as_dc_maintenanceerr	Обслуживание
620	as_dc_other	Другой
623	meter_rollup_type	Сведение счетчиков
624	as_mrt_none	Никто
625	as_mrt_rollupchange	Изменение сводки
631	modCalemBudget	Бюджет
633	form_budget_edit	Изменить бюджет
634	form_budget_delete	Удалить бюджет
635	budget_reopen_not_closed	Состояние бюджета не закрыто. Его нельзя открыть повторно.
636	budget_closed_no_edit	Бюджет закрыт. Вам необходимо снова открыть его для редактирования.
638	form_budget_update	Обновить бюджет
639	budget_closed_no_update	Бюджет закрыт. Вам необходимо снова открыть его для обновления.
641	budget_not_empty	В этом заголовке бюджета есть бюджетные записи, и его нельзя удалить. Сначала удалите записи бюджета.
643	budget_invalid_dates_exception	Даты начала и окончания бюджета недействительны. Фактический бюджет рассчитать невозможно.
646	menu_budget_update_actual	Обновить фактическое
649	budget_list	Список бюджета
652	state_budget	Состояние
653	budget	Бюджет
654	budgeted	Запланированный в бюджете
655	app	ЕАМ
656	accounting	Бухгалтерский учет
659	budget_status_log	Журнал состояния
660	budget_reopen_budget	Открыть заново
661	budget_view_status_log	Журнал состояния
664	budget_title	Название бюджета
665	start_date	Дата начала
666	end_date	Дата окончания
667	note	Примечание
669	invalid_start_end_date	Дата начала должна предшествовать дате окончания.
672	costcode	Код стоимости
673	rollup_cost	Стоимость объединения
674	costcode_parent	Родительский код
677	cost_type	Тип стоимости
678	cost_employee_labor	Сотрудник
679	cost_contractor_labor	Подрядчик труда
680	cost_labor	Труд
681	cost_internal_material	Внутренний материал
682	cost_contractor_material	Материалы подрядчика
683	cost_material	Материал
684	cost_training	Обучение
685	cost_operations	Операции
686	cost_other	Другой
689	budget_state	Состояние
691	budget_state_open	Открыть
692	budget_state_reopen	Открыть заново
693	budget_state_closed	Закрыто
697	currency	Валюта
698	currency_no	Валюта
704	contact	Контакт
705	type_id	Тип
708	contact_type	Тип
709	cnt_vendor	Продавец
710	cnt_manufacturer	Производитель
711	cnt_partner	Партнер
712	cnt_tenant	Жилец
713	cnt_other	Другой
718	tab_vendor_main	Основной
719	tab_vendor_contact	Контакт
720	tab_vendor_misc	Разное
722	tab_contract_main	Основной
723	tab_contract_misc	Разное
724	tab_contract_contact	Контакт
725	tab_contract_doc	Документ
727	vendor_list	Список поставщиков
728	contract_list	Список контрактов
731	vendor	Продавец
732	vendor_address	Адрес
733	contact_id	Контакт
734	vendor_comment	Комментарий
737	vendor_contact	Контакт
740	contract	Договор
741	contract_comment	Комментарий
744	contract_contact	Контакт
747	contract_doc	Документ
750	vendor_status	Состояние
751	vds_active	Активный
752	vds_inactive	Неактивный
755	contract_status	Состояние
756	cs_valid	Действительный
757	cs_expired	Истекший
758	cs_cancelled	Отменено
761	contract_type	Тип контракта
762	ct_sla	SLA
763	ct_oem	OEM
764	ct_other	Другой
770	dash_title	Панель приборов
771	tab_dash	Основной
772	peer_tab_col	Столбец
774	dash_wo_orig_day	Ежедневный подсчет WO по источникам
775	dash_wo_orig_md	Ежемесячный подсчет WO по источникам
776	dash_wo_status_pie	Подсчет WO по состоянию
777	dash_wo_age_pri	Давность WO по приоритету
780	wo_age_pri_1w_less	менее 1 недели
781	wo_age_pri_1w	1 неделя
782	wo_age_pri_2w	2 недели
783	wo_age_pri_3w	3 недели
784	wo_age_pri_4w	4 или более недель
786	wo_pri_null	Нулевой приоритет
791	menu_upload_view	Посмотреть файл
792	menu_attachment_view	Посмотреть файл
794	upload_busy	Загрузка файла на сервер...
795	tab_doc	Основной
797	document	Документ
798	document_list	Список документов
800	content	Содержание
803	doc_type	Тип документа
804	type_doc	Тип
807	doc_attachment	Вложение
810	doc_upload	Загруженные файлы
811	file_upload	Файл
813	doc_access_type	Тип доступа
814	doc_access_public	Общественный
815	doc_access_app	Приложение
820	tab_ins_main	Основной
821	tab_ins_citation	Цитирование
823	inspection_list	Список проверок
826	inspection	Инспекция
827	inspection_type	Тип
828	inspect_contact_id	Инспекционный контакт
829	inspect_user_id	Пользователь проверки
832	ins_citation	Цитирование
833	citation	Цитирование
834	severity_id	Строгость
838	ins_type	Инс. тип
840	ins_type_osha	OSHA
841	ins_type_epa	EPA
842	ins_type_other	Другой
845	ins_citation_severity	Серьезность цитирования
847	ins_cs_major	Главный
848	ins_cs_minor	Незначительный
853	tab_in_main	Основной
854	tab_in_stock	Запас
855	tab_in_doc	Документ
856	tab_in_tran	Сделка
857	tab_in_vendor	Продавец
858	tab_in_reserved	Зарезервированный
859	tab_in_audit	Аудит
860	tab_in_misc	Разное
862	in_tb_checkout	Проверить
863	in_tb_return	Возврат
864	in_tb_receive	Получать
865	in_tb_physical	Физический подсчет
866	in_tb_move	Движение
867	in_tb_checkin	Регистрироваться
869	in_tb_gen_order_req	Создать заявку
870	in_order_list	Список заказа
871	in_order_gen_new	Создать заказ
873	inventory_tool	Инструменты
874	inventory_part	Части
876	lb_reorder	Изменение порядка
877	in_codes	Коды
878	in_stock_level	Уровень запасов
880	in_stock_qty_not_zero	Количество на складе в этом месте не равно нулю. Эту запись невозможно удалить.
881	in_no_stock_no_checkout	В этом месте нет товаров, невозможно оформить заказ.
882	in_no_stock_to_move	В этом месте нет товаров, невозможно выполнить транзакцию перемещения запасов.
884	in_stock_select	Выберите акцию
887	inventory_list	Список инвентаря
888	inventory	Инвентарь
890	in_no	Предмет №.
891	type_in	Тип
892	abc_time	Последнее обновление ABC
893	avg_unit_cost	Средняя стоимость единицы
894	rent_rate	Арендная ставка
895	rent_uom_id	Аренда Uom
896	qty_in_stock	Кол-во на складе
897	qty_on_order	Кол-во под заказ
898	qty_reserved	Кол-во зарезервировано
899	qty_to_order	Кол-во для заказа
900	min_level	Мин
901	max_level	Макс
902	reorder_point	Точка перезаказа
903	reorder_qty	Кол-во для повторного заказа
904	in_order_notification	Уведомление о заказе
905	in_description	Описание
908	in_stock	Запас
909	location_id	Расположение
912	in_reserved	Зарезервированный
915	in_doc	Документ
918	in_comment	Комментарий
921	in_audit	Аудит
924	in_vendor	Продавец
926	vendor_part_no	№ детали поставщика.
927	is_primary	Первичен
928	unit_cost	Стоимость единицы
929	unit_cost_lc	Стоимость единицы
930	lead_time_days	Срок выполнения (дней)
933	in_location	Местоположение склада
934	location	Расположение
935	parent_id	Родительское местоположение
938	in_tran	Сделка
940	checkout_to_id	Оформить заказ на ID
941	receive_from_id	Получить от ID
942	qty_available	Доступное кол-во
943	qty_orig	Ориг.  кол-во
944	orig_loc_id	Ориг.  расположение
945	checkout_tran_id	Проверка тран. ID
946	rent_duration	Продолжительность аренды
947	tran_total	Тран. общий
948	tran_time	Тран. время
949	tran_user_id	Тран. пользователь
950	store_user_id	Пользователь магазина
951	voided	Аннулирован
952	authorized_by_id	Уполномочен
953	void_by_id	Аннулировано
954	void_time	Время аннулировано
955	void_note	Пустая записка
956	new_tran_id	Новый тран. ID
959	in_tran_worksheet	Тран. рабочий лист
963	in_type	Тип инвентаря
966	uom	Единица измерения
967	uom_fld	Uom
970	uom_map	Uom преобразование
971	uom_src_id	Uom
972	uom_dst_id	В Uom
975	in_order_type	Тип заказа
977	in_order_none	Без перезаказа
978	in_order_minmax	Мин Макс
979	in_order_rp	Точка перезаказа
980	in_order_demand	По требованию
983	in_category	Категория
985	icg_part	Часть
986	icg_tool	Инструмент
989	in_notification	Уведомление
990	in_notify_none	Никто
991	in_notify_email	Email
992	in_notify_sms	SMS
995	in_order_gen	Создание заказа
996	inog_manual	Руководство
997	inog_auto	Автоматический
1000	in_valuation_type	Тип оценки
1002	inv_avg	Средняя стоимость
1003	inv_fifo	FIFO
1004	inv_lifo	LIFO
1007	in_checkout_to	Проверка к
1009	ict_wo	Порядок работы
1010	ict_user	Пользователь
1011	ict_asset	Актив
1012	ict_project	Проект
1015	in_tran_type	Тип операции
1017	itt_checkout	Проверка
1018	itt_return	Возврат
1019	itt_receive	Получение
1020	itt_physical	Физический подсчет
1021	itt_move	Двигаться
1022	itt_checkin	Регистрация
1025	in_receive_from	Получить от
1027	irf_po	Заказ на покупку
1028	irf_credit	Покупка кредитной картой
1029	irf_other	Другой
1032	in_stock_type	Тип запаса
1033	ist_stock	Запас
1034	ist_non_stock	Нет в наличии
1035	ist_other	Другой
1038	in_abc	класс ABC
1039	in_abc_a	А
1040	in_abc_b	Б
1041	in_abc_c	С
1044	in_vt_checkout_loc	Проверка
1045	checkout_to	Проверка к
1046	stock_qty	Кол-во на складе
1047	checkout_user	Проверка пользователя
1049	in_vt_return_checkout_to	Возврат
1050	return_from	Возврат из
1051	return_user	Возврат пользователя
1053	in_vt_return_part	Возвратная часть
1054	in_tran_checkout	Проверка тран.
1055	qty_to_return	Кол-во для возврата
1056	qty_checked_out	Кол-во выдано
1057	checkout_note	Примечание проверки
1059	in_vt_return_tool	Возвратный инструмент
1060	checkout_time	Время выезда
1061	return_time	Время возврата
1062	rent_total	Стоимость аренды
1063	rent_hours	Часы арендв
1065	in_vt_physical	Физический подсчет
1066	qty_new	Новое кол-во
1067	user_counted	Пользователь подсчитан
1069	in_vt_move	Движение склада
1070	qty_to_move	Кол-во для перемещения
1071	loc_to_move	Перейти к
1072	user_moved	Пользователь перемещен
1074	in_vt_checkin	Регистрация
1075	qty	Кол-во
1077	in_vt_receive_select	Получено от
1079	in_vt_receive	Получить информацию
1080	receipt_no	№ квитанции.
1081	qty_to_receive	Кол-во для получения
1083	in_vt_receive_qty	Получить на склад
1084	qty_to_receive	Кол-во для получения
1085	qty_remaining	Оставшееся кол-во
1087	in_vt_qty_checkout	Кол-во при оформлении заказа
1088	qty_to_checkout	Кол-во для оформления заказа
1094	view_meter_schedule	График измерений
1095	view_pm_season	PM вечера
1097	pm_list	PM список
1098	pm_lookup	PM поиск
1100	tab_pm_main	Основной
1101	tab_pm_asset	Актив
1102	tab_pm_labor	Труд
1103	tab_pm_material	Материал
1104	tab_pm_step	Шаг
1105	tab_pm_downtime	Время простоя
1106	tab_pm_audit	Аудит
1107	tab_pm_dependency	Зависимость
1108	tab_pm_document	Документ
1109	tab_pm_misc	Разное
1112	pm	PM
1113	pm_no	PM №.
1114	duration_hours	Продолжительность (часы)
1115	release_schedule	График релизов
1116	labor_hours	Рабочее время
1117	downtime_hours	Часы простоя
1118	pm_description	Описание
1121	pm_labor	Труд
1122	crew_size	Размер команды
1125	pm_tool	PM инструмент
1126	qty	Кол-во
1129	pm_part	PM часть
1132	pm_downtime	Время простоя
1135	pm_step	PM шаг
1138	pm_safety	PM Безопасность
1141	pm_doc	PM документ
1144	pm_audit	PM аудит
1146	audit_user_id	Пользователь проверен
1149	pm_comment	Комментарий
1153	pm_asset	PM актив
1155	last_released	Последний выпуск
1156	last_closed	Последнее закрытие
1157	next_due_date	Следующий срок сдачи
1158	release_count	Количество выпусков
1161	pm_meter	PM измерение
1163	release_by_meter	Выпуск по замерам
1164	reading_released	Чтение выпущено
1165	reading_interval	Интервал чтения
1166	copy_to_wo	Копировать в WO
1169	pm_season	PM Сезон
1172	pm_dependency	PM зависимость
1174	child_pm_id	Детский PM №.
1178	pm_release_type	Тип выпуска
1180	pm_release_fixed	Fixed
1181	pm_release_floating	Floating
1182	pm_release_other	Другой
1185	pm_schedule_type	Тип расписания
1187	pm_schedule_time	По времени
1188	pm_schedule_meter	По измерению
1189	pm_schedule_timeandmeter	По времени и измерению
1190	pm_schedule_other	Другой
1193	pm_dependency_type	Тип зависимости
1195	pm_dependency_before	Выпустить раньше
1196	pm_dependency_after	Выпустить после
1197	pm_dependency_donotrelease	Не выпускать
1200	pm_dependency_scope	Область зависимости
1202	pm_dependency_scope_same	Тот же актив
1203	pm_dependency_scope_all	Все активы
1207	pm_status	Состояние
1209	pm_status_active	Активный
1210	pm_status_inactive	Неактивный
1216	tab_project_main	Основной
1217	tab_project_detail	Деталь
1218	tab_project_subproject	Подпроект
1219	tab_project_wo	заказ на работу
1221	sec_project_codes	Коды
1222	sec_project_cost	Расходы
1224	project_list	Список проектов
1227	project	Проект
1228	project_no	Проект
1229	parent_project	Родительский проект
1230	percent_done	% завершения
1231	sched_end_time	Окончание расписания
1232	actual_end_time	Фактический конец
1233	actual_hours	Фактические часы
1234	project_comment	Комментарий
1237	project_type	Тип проекта
1238	type_project	Тип
1242	project_priority	Приоритет
1243	pjp_p1	P1
1244	pjp_p2	P2
1245	pjp_p3	P3
1246	pjp_p4	P4
1247	pjp_p5	P5
1250	project_status	Состояние
1251	pjs_active	Активный
1252	pjs_delayed	Отложенный
1253	pjs_cancelled	Отменено
1254	pjs_complete	Полный
1259	po_open_forms	Открыть
1261	sec_po_vendor	Продавец
1262	sec_po_buyer	Покупатель
1263	sec_po_cost	Расходы
1265	tab_po_main	Основной
1266	tab_po_item	Предметы
1268	po_reopen_po	Открыть заново
1269	po_view_status_log	Журнал состояния
1271	po_list	список заказов
1272	po_mine	Мои заказы
1273	po_mine_list	Мои заказы
1275	tax_code_list	Список налоговых кодов
1276	tab_tax_code	Налоговый код
1278	sec_po_vendor	Продавец
1279	sec_po_buyer	Покупатель
1281	form_po_edit	Редактировать заказ на покупку
1282	form_po_delete	Удалить заказ на покупку
1283	po_reopen_not_closed	Состояние заказа - не закрыт. Его нельзя открыть повторно.
1284	po_closed_no_edit	Заказ закрыт. Вам необходимо снова открыть его для редактирования.
